Epoch	T_Altimet	Pressure	Alt_Alt	T_SHT	Humidity	T_Bat	RemCap_mAh	Cap_mAh	U_mV	I_mA	Charge_pct	GPS_Fix	GPS_Alt	GPS_Lat	GPS_Lon	GPS_epx	GPS_epy	GPS_epv	
1489780622	22.125	98198	263.6	22.82	33.8	34.15	2774	3286	8300	766	85.00	1	0	0	0	0	0	0	
1489780623	22.188	98194	263.9	22.83	33.8	34.15	2774	3286	8298	755	85.00	1	0	0	0	0	0	0	
1489780559	22.188	98196	263.8	22.83	33.8	34.15	2774	3286	8296	743	85.00	1	0	0	0	0	0	0	
1489780560	22.188	98194	264.0	22.83	33.8	34.15	2774	3286	8296	733	85.00	1	0	0	0	0	0	0	
1489780560	22.188	98198	263.6	22.84	33.8	34.15	2775	3286	8296	724	85.00	1	0	0	0	0	0	0	
1489780561	22.188	98200	263.4	22.84	33.8	34.15	2775	3286	8296	724	85.00	1	0	0	0	0	0	0	
1489780562	22.188	98198	263.6	22.84	33.8	34.15	2775	3286	8292	716	85.00	1	0	0	0	0	0	0	
1489780563	22.188	98196	263.8	22.85	33.8	34.15	2775	3286	8296	708	85.00	1	0	0	0	0	0	0	
1489780564	22.250	98200	263.4	22.85	33.7	34.15	2775	3286	8294	700	85.00	1	0	0	0	0	0	0	
1489780565	22.188	98198	263.6	22.85	33.7	34.15	2775	3286	8292	693	85.00	1	0	0	0	0	0	0	
1489780566	22.250	98196	263.8	22.85	33.7	34.15	2775	3286	8292	684	85.00	1	0	0	0	0	0	0	
1489780567	22.250	98200	263.4	22.86	33.7	34.15	2776	3286	8288	675	85.00	1	0	0	0	0	0	0	
1489780568	22.250	98204	263.1	22.86	33.7	34.15	2776	3286	8290	668	85.00	1	0	0	0	0	0	0	
1489780569	22.250	98200	263.5	22.86	33.7	34.15	2776	3286	8282	660	85.00	1	0	0	0	0	0	0	
1489780570	22.250	98200	263.5	22.87	33.7	34.15	2776	3286	8292	656	85.00	1	0	0	0	0	0	0	
1489780571	22.250	98198	263.7	22.87	33.7	34.15	2776	3286	8292	652	85.00	1	0	0	0	0	0	0	
1489780572	22.250	98196	263.8	22.87	33.7	34.15	2776	3286	8294	648	85.00	1	0	0	0	0	0	0	
1489780572	22.250	98200	263.5	22.87	33.7	34.15	2777	3286	8294	645	85.00	1	0	0	0	0	0	0	
1489780573	22.250	98200	263.4	22.88	33.7	34.15	2777	3286	8294	645	85.00	1	0	0	0	0	0	0	
1489780574	22.250	98202	263.3	22.88	33.7	34.15	2777	3286	8292	642	85.00	1	0	0	0	0	0	0	
1489780575	22.250	98196	263.8	22.88	33.7	34.15	2777	3286	8294	639	85.00	1	0	0	0	0	0	0	
1489780576	22.250	98202	263.3	22.88	33.7	34.15	2777	3286	8294	636	85.00	1	0	0	0	0	0	0	
1489780577	22.250	98196	263.8	22.88	33.7	34.15	2777	3286	8292	634	85.00	1	0	0	0	0	0	0	
1489780578	22.250	98200	263.4	22.90	33.7	34.15	2777	3286	8292	632	85.00	1	0	0	0	0	0	0	
1489780579	22.312	98202	263.3	22.90	33.7	34.15	2778	3286	8294	629	85.00	1	0	0	0	0	0	0	
1489780580	22.250	98200	263.5	22.90	33.7	34.15	2778	3286	8294	627	85.00	1	0	0	0	0	0	0	
1489780581	22.312	98200	263.5	22.91	33.7	34.15	2778	3286	8292	625	85.00	1	0	0	0	0	0	0	
1489780582	22.312	98202	263.3	22.91	33.6	34.15	2778	3286	8292	623	85.00	1	0	0	0	0	0	0	
1489780583	22.312	98200	263.5	22.91	33.6	34.15	2778	3286	8292	621	85.00	1	0	0	0	0	0	0	
1489780584	22.312	98202	263.3	22.91	33.6	34.15	2778	3286	8294	620	85.00	1	0	0	0	0	0	0	
1489780585	22.312	98200	263.5	22.92	33.6	34.15	2779	3286	8294	618	85.00	1	0	0	0	0	0	0	
1489780585	22.312	98206	263.0	22.92	33.6	34.15	2779	3286	8294	618	85.00	1	0	0	0	0	0	0	
1489780586	22.312	98206	263.0	22.92	33.6	34.15	2779	3286	8290	617	85.00	1	0	0	0	0	0	0	
1489780587	22.312	98210	262.6	22.93	33.6	34.15	2779	3286	8294	615	85.00	1	0	0	0	0	0	0	
1489780588	22.312	98204	263.1	22.93	33.6	34.15	2779	3286	8292	614	85.00	1	0	0	0	0	0	0	
1489780589	22.312	98204	263.1	22.93	33.6	34.15	2779	3286	8292	613	85.00	1	0	0	0	0	0	0	
1489780590	22.312	98200	263.4	22.93	33.5	34.15	2779	3286	8292	611	85.00	1	0	0	0	0	0	0	
1489780591	22.312	98204	263.1	22.94	33.5	34.15	2780	3286	8292	610	85.00	1	0	0	0	0	0	0	
1489780592	22.312	98202	263.3	22.94	33.5	34.15	2780	3286	8292	608	85.00	1	0	0	0	0	0	0	
1489780593	22.375	98206	262.9	22.94	33.5	34.15	2780	3286	8284	604	85.00	1	0	0	0	0	0	0	
1489780594	22.375	98206	262.9	22.94	33.5	34.15	2780	3286	8292	604	85.00	1	0	0	0	0	0	0	
1489780595	22.312	98202	263.3	22.94	33.5	34.15	2780	3286	8292	603	85.00	1	0	0	0	0	0	0	
1489780596	22.375	98202	263.3	22.95	33.5	34.15	2780	3286	8288	602	85.00	1	0	0	0	0	0	0	
1489780597	22.375	98202	263.3	22.95	33.5	34.15	2781	3286	8294	602	85.00	1	0	0	0	0	0	0	
1489780598	22.312	98198	263.6	22.95	33.5	34.15	2781	3286	8294	602	85.00	1	0	0	0	0	0	0	
1489780599	22.375	98204	263.1	22.96	33.5	34.15	2781	3286	8292	601	85.00	1	0	0	0	0	0	0	
1489780600	22.375	98200	263.4	22.96	33.5	34.15	2781	3286	8292	601	85.00	1	0	0	0	0	0	0	
1489780601	22.375	98202	263.3	22.96	33.5	34.15	2781	3286	8292	600	85.00	1	0	0	0	0	0	0	
1489780601	22.375	98206	263.0	22.96	33.5	34.15	2781	3286	8292	600	85.00	1	0	0	0	0	0	0	
1489780602	22.375	98202	263.3	22.96	33.5	34.15	2781	3286	8292	600	85.00	1	0	0	0	0	0	0	
1489780603	22.375	98202	263.3	22.97	33.5	34.15	2782	3286	8292	600	85.00	1	0	0	0	0	0	0	
1489780604	22.375	98206	262.9	22.97	33.5	34.15	2782	3286	8292	599	85.00	1	0	0	0	0	0	0	
1489780605	22.375	98206	263.0	22.97	33.6	34.15	2782	3286	8292	599	85.00	1	0	0	0	0	0	0	
1489780606	22.375	98206	263.0	22.98	33.6	34.15	2782	3286	8292	599	85.00	1	0	0	0	0	0	0	
1489780607	22.375	98206	263.0	22.98	33.6	34.15	2782	3286	8294	599	85.00	1	0	0	0	0	0	0	
1489780608	22.375	98204	263.1	22.98	33.6	34.15	2782	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780609	22.375	98206	263.0	22.98	33.6	34.15	2783	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780610	22.438	98208	262.7	22.99	33.6	34.15	2783	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780611	22.375	98204	263.1	22.99	33.6	34.15	2783	3286	8294	598	85.00	1	0	0	0	0	0	0	
1489780612	22.438	98210	262.6	22.99	33.6	34.15	2783	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780613	22.438	98210	262.6	23.00	33.6	34.15	2783	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780614	22.438	98210	262.6	23.00	33.6	34.15	2783	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780614	22.438	98206	263.0	23.01	33.6	34.15	2783	3286	8292	598	85.00	1	0	0	0	0	0	0	
1489780615	22.438	98206	263.0	23.01	33.6	34.15	2783	3286	8290	597	85.00	1	0	0	0	0	0	0	
1489780616	22.438	98206	263.0	23.02	33.5	34.15	2784	3286	8292	597	85.00	1	0	0	0	0	0	0	
1489780617	22.438	98206	262.9	23.02	33.5	34.25	2784	3286	8288	596	85.00	1	0	0	0	0	0	0	
1489780618	22.438	98208	262.7	23.03	33.5	34.25	2784	3286	8294	596	85.00	1	0	0	0	0	0	0	
1489780619	22.438	98210	262.6	23.05	33.6	34.25	2784	3286	8292	596	85.00	1	0	0	0	0	0	0	
1489780620	22.438	98208	262.8	23.03	33.6	34.25	2784	3286	8292	596	85.00	1	0	0	0	0	0	0	
1489780621	22.438	98208	262.8	23.05	33.5	34.25	2784	3286	8294	596	85.00	1	0	0	0	0	0	0	
1489780622	22.438	98208	262.8	23.05	33.5	34.25	2785	3286	8292	595	85.00	1	0	0	0	0	0	0	
1489780623	22.438	98206	262.9	23.05	33.5	34.25	2785	3286	8286	593	85.00	1	0	0	0	0	0	0	
1489780624	22.438	98208	262.8	23.05	33.5	34.25	2785	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780625	22.500	98210	262.6	23.05	33.6	34.25	2785	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780626	22.500	98208	262.8	23.05	33.7	34.25	2785	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780626	22.438	98204	263.1	23.05	33.7	34.25	2785	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780627	22.500	98208	262.8	23.05	33.8	34.25	2785	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780628	22.500	98210	262.6	23.05	33.8	34.25	2786	3286	8288	593	85.00	1	0	0	0	0	0	0	
1489780629	22.500	98208	262.8	23.05	33.8	34.25	2786	3286	8294	593	85.00	1	0	0	0	0	0	0	
1489780630	22.500	98210	262.6	23.05	33.8	34.25	2786	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780631	22.500	98208	262.8	23.05	33.8	34.25	2786	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780632	22.500	98208	262.8	23.05	33.9	34.25	2786	3286	8294	593	85.00	1	0	0	0	0	0	0	
1489780633	22.500	98212	262.5	23.05	33.9	34.25	2786	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780634	22.500	98214	262.2	23.05	33.9	34.25	2787	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780635	22.500	98212	262.4	23.06	34.0	34.25	2787	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780636	22.562	98212	262.4	23.07	34.0	34.25	2787	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780637	22.500	98210	262.6	23.08	34.6	34.25	2787	3286	8292	594	85.00	1	0	0	0	0	0	0	
1489780638	22.562	98212	262.4	23.09	35.4	34.25	2787	3286	8292	594	85.00	1	0	0	0	0	0	0	
1489780639	22.562	98212	262.4	23.10	35.8	34.25	2787	3286	8292	594	85.00	1	0	0	0	0	0	0	
1489780639	22.562	98212	262.4	23.10	35.8	34.25	2787	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780640	22.562	98214	262.3	23.10	35.8	34.25	2788	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780641	22.562	98212	262.4	23.11	35.8	34.25	2788	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780642	22.562	98214	262.2	23.11	35.7	34.25	2788	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780643	22.562	98214	262.2	23.11	35.6	34.25	2788	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780644	22.562	98212	262.4	23.13	35.6	34.25	2788	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780645	22.562	98214	262.3	23.13	35.5	34.25	2788	3286	8294	595	85.00	1	0	0	0	0	0	0	
1489780646	22.562	98214	262.3	23.13	35.4	34.25	2789	3286	8294	594	85.00	1	0	0	0	0	0	0	
1489780647	22.562	98212	262.4	23.13	35.3	34.25	2789	3286	8288	594	85.00	1	0	0	0	0	0	0	
1489780648	22.562	98214	262.2	23.14	35.2	34.25	2789	3286	8294	593	85.00	1	0	0	0	0	0	0	
1489780649	22.562	98212	262.4	23.14	35.1	34.25	2789	3286	8294	593	85.00	1	0	0	0	0	0	0	
1489780650	22.562	98214	262.3	23.14	35.0	34.25	2789	3286	8292	593	85.00	1	0	0	0	0	0	0	
1489780651	22.562	98218	261.9	23.14	34.9	34.25	2789	3286	8294	593	85.00	1	0	0	0	0	0	0	
1489780651	22.562	98214	262.2	23.15	34.8	34.25	2789	3286	8294	593	85.00	1	0	0	0	0	0	0	
1489780652	22.562	98216	262.1	23.15	34.8	34.25	2790	3286	8296	593	85.00	1	0	0	0	0	0	0	
1489780653	22.562	98214	262.3	23.15	34.7	34.25	2790	3286	8290	590	85.00	1	0	0	0	0	0	0	
1489780654	22.562	98216	262.1	23.15	34.7	34.25	2790	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780655	22.562	98214	262.2	23.16	34.6	34.25	2790	3286	8296	591	85.00	1	0	0	0	0	0	0	
1489780656	22.562	98212	262.4	23.16	34.5	34.25	2790	3286	8296	591	85.00	1	0	0	0	0	0	0	
1489780657	22.562	98212	262.4	23.16	34.5	34.25	2790	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780658	22.562	98212	262.4	23.17	34.4	34.25	2791	3286	8294	592	85.00	1	0	0	0	0	0	0	
1489780659	22.562	98214	262.2	23.17	34.3	34.25	2791	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780660	22.625	98218	261.9	23.17	34.2	34.25	2791	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780661	22.625	98212	262.5	23.17	34.2	34.25	2791	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780662	22.625	98214	262.3	23.18	34.3	34.25	2791	3286	8292	591	85.00	1	0	0	0	0	0	0	
1489780663	22.625	98214	262.2	23.18	34.3	34.25	2791	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780664	22.625	98218	261.9	23.18	34.3	34.25	2791	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780664	22.625	98218	261.9	23.20	34.3	34.25	2792	3286	8296	592	85.00	1	0	0	0	0	0	0	
1489780665	22.625	98214	262.3	23.20	34.4	34.25	2792	3286	8296	592	85.00	1	0	0	0	0	0	0	
1489780666	22.625	98214	262.3	23.20	34.4	34.25	2792	3286	8294	592	85.00	1	0	0	0	0	0	0	
1489780667	22.625	98210	262.6	23.21	34.4	34.25	2792	3286	8296	592	85.00	1	0	0	0	0	0	0	
1489780668	22.625	98214	262.2	23.21	34.4	34.25	2792	3286	8294	592	85.00	1	0	0	0	0	0	0	
1489780669	22.625	98212	262.4	23.21	34.4	34.25	2792	3286	8294	592	85.00	1	0	0	0	0	0	0	
1489780670	22.625	98216	262.1	23.22	34.4	34.25	2792	3286	8294	592	85.00	1	0	0	0	0	0	0	
1489780671	22.625	98212	262.4	23.22	34.4	34.25	2793	3286	8296	592	85.00	1	0	0	0	0	0	0	
1489780672	22.625	98214	262.3	23.22	34.4	34.25	2793	3286	8296	591	85.00	1	0	0	0	0	0	0	
1489780673	22.625	98216	262.1	23.23	34.4	34.25	2793	3286	8296	591	85.00	1	0	0	0	0	0	0	
1489780674	22.625	98220	261.8	23.23	34.4	34.25	2793	3286	8294	591	85.00	1	0	0	0	0	0	0	
1489780675	22.625	98212	262.4	23.23	34.4	34.25	2793	3286	8296	591	85.00	1	0	0	0	0	0	0	
1489780676	22.625	98216	262.1	23.23	34.3	34.25	2793	3286	8296	591	85.00	1	0	0	0	0	0	0	
1489780676	22.688	98216	262.1	23.23	34.3	34.25	2793	3286	8296	592	85.00	1	0	0	0	0	0	0	
1489780677	22.688	98218	261.9	23.24	34.3	34.25	2794	3286	8288	591	86.00	1	0	0	0	0	0	0	
1489780678	22.688	98216	262.1	23.24	34.2	34.25	2794	3286	8296	591	86.00	1	0	0	0	0	0	0	
1489780679	22.688	98218	261.9	23.24	34.2	34.25	2794	3286	8296	591	86.00	1	0	0	0	0	0	0	
1489780680	22.688	98218	261.9	23.25	34.2	34.25	2794	3286	8296	590	86.00	1	0	0	0	0	0	0	
1489780681	22.688	98218	261.9	23.25	34.1	34.25	2794	3286	8296	590	86.00	1	0	0	0	0	0	0	
1489780682	22.688	98216	262.1	23.25	34.1	34.35	2794	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780683	22.688	98214	262.3	23.25	34.0	34.35	2795	3286	8290	588	86.00	1	0	0	0	0	0	0	
1489780684	22.688	98220	261.8	23.25	34.0	34.35	2795	3286	8296	588	86.00	1	0	0	0	0	0	0	
1489780685	22.688	98214	262.2	23.26	34.0	34.35	2795	3286	8296	588	86.00	1	0	0	0	0	0	0	
1489780686	22.688	98214	262.3	23.26	33.9	34.35	2795	3286	8294	588	86.00	1	0	0	0	0	0	0	
1489780687	22.688	98216	262.1	23.26	33.9	34.35	2795	3286	8296	588	86.00	1	0	0	0	0	0	0	
1489780688	22.688	98216	262.1	23.27	33.9	34.35	2795	3286	8298	588	86.00	1	0	0	0	0	0	0	
1489780689	22.688	98214	262.3	23.27	33.8	34.35	2795	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780689	22.688	98212	262.4	23.27	33.8	34.35	2796	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780690	22.688	98218	261.9	23.27	33.8	34.35	2796	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780691	22.688	98212	262.4	23.27	33.8	34.35	2796	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780692	22.688	98220	261.8	23.28	33.8	34.35	2796	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780693	22.688	98218	261.9	23.28	33.8	34.35	2796	3286	8296	588	86.00	1	0	0	0	0	0	0	
1489780694	22.688	98218	261.9	23.28	33.8	34.35	2796	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780695	22.688	98216	262.1	23.29	33.7	34.35	2797	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780696	22.688	98216	262.1	23.29	33.7	34.35	2797	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780697	22.688	98218	261.9	23.29	33.7	34.35	2797	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780698	22.750	98220	261.7	23.29	33.7	34.35	2797	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780699	22.750	98216	262.1	23.30	33.7	34.35	2797	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780700	22.750	98220	261.7	23.30	33.7	34.35	2797	3286	8296	589	86.00	1	0	0	0	0	0	0	
1489780701	22.750	98216	262.1	23.30	33.7	34.35	2797	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780701	22.750	98220	261.8	23.30	33.7	34.35	2798	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780702	22.688	98216	262.1	23.31	33.7	34.35	2798	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780703	22.750	98216	262.1	23.31	33.7	34.35	2798	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780704	22.750	98222	261.6	23.31	33.7	34.35	2798	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780705	22.750	98216	262.1	23.31	33.7	34.35	2798	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780706	22.750	98218	261.9	23.32	33.7	34.35	2798	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780707	22.750	98216	262.1	23.32	33.8	34.35	2799	3286	8298	588	86.00	1	0	0	0	0	0	0	
1489780708	22.750	98220	261.8	23.32	33.8	34.35	2799	3286	8294	587	86.00	1	0	0	0	0	0	0	
1489780709	22.750	98216	262.1	23.34	33.8	34.35	2799	3286	8294	587	86.00	1	0	0	0	0	0	0	
1489780710	22.750	98224	261.4	23.34	33.8	34.35	2799	3286	8296	587	86.00	1	0	0	0	0	0	0	
1489780711	22.750	98218	261.9	23.34	33.8	34.35	2799	3286	8298	587	86.00	1	0	0	0	0	0	0	
1489780712	22.750	98222	261.5	23.34	33.8	34.35	2799	3286	8298	587	86.00	1	0	0	0	0	0	0	
1489780713	22.750	98222	261.5	23.35	33.8	34.35	2799	3286	8298	586	86.00	1	0	0	0	0	0	0	
1489780713	22.750	98220	261.8	23.35	33.8	34.35	2799	3286	8298	587	86.00	1	0	0	0	0	0	0	
1489780714	22.750	98222	261.6	23.35	33.8	34.35	2800	3286	8300	587	86.00	1	0	0	0	0	0	0	
1489780715	22.750	98222	261.6	23.36	33.8	34.35	2800	3286	8298	587	86.00	1	0	0	0	0	0	0	
1489780716	22.812	98222	261.6	23.36	33.8	34.35	2800	3286	8298	587	86.00	1	0	0	0	0	0	0	
1489780717	22.750	98220	261.8	23.36	33.8	34.35	2800	3286	8298	588	86.00	1	0	0	0	0	0	0	
1489780718	22.750	98218	261.9	23.36	33.8	34.45	2800	3286	8298	588	86.00	1	0	0	0	0	0	0	
1489780719	22.812	98222	261.6	23.36	33.8	34.45	2800	3286	8300	588	86.00	1	0	0	0	0	0	0	
1489780720	22.750	98216	262.1	23.36	33.7	34.45	2801	3286	8300	588	86.00	1	0	0	0	0	0	0	
1489780721	22.812	98220	261.8	23.36	33.7	34.45	2801	3286	8300	588	86.00	1	0	0	0	0	0	0	
1489780722	22.812	98224	261.4	23.37	33.7	34.45	2801	3286	8298	588	86.00	1	0	0	0	0	0	0	
1489780723	22.812	98224	261.4	23.37	33.7	34.45	2801	3286	8298	589	86.00	1	0	0	0	0	0	0	
1489780724	22.812	98222	261.6	23.37	33.7	34.45	2801	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780725	22.812	98218	261.9	23.38	33.8	34.45	2801	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780726	22.812	98220	261.7	23.38	33.8	34.45	2801	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780726	22.812	98218	261.9	23.38	33.8	34.45	2802	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780727	22.812	98222	261.6	23.39	33.8	34.45	2802	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780728	22.812	98218	261.9	23.39	33.8	34.45	2802	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780729	22.812	98226	261.3	23.39	33.8	34.45	2802	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780730	22.812	98220	261.8	23.39	33.8	34.45	2802	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780731	22.812	98222	261.6	23.39	33.8	34.45	2802	3286	8302	589	86.00	1	0	0	0	0	0	0	
1489780732	22.812	98220	261.7	23.40	33.8	34.45	2803	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780733	22.812	98220	261.7	23.40	33.7	34.45	2803	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780734	22.812	98220	261.7	23.40	33.7	34.45	2803	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780735	22.812	98220	261.8	23.40	33.7	34.45	2803	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780736	22.812	98220	261.7	23.40	33.7	34.45	2803	3286	8300	589	86.00	1	0	0	0	0	0	0	
1489780737	22.875	98222	261.5	23.41	33.7	34.45	2803	3286	8298	588	86.00	1	0	0	0	0	0	0	
1489780738	22.812	98220	261.8	23.41	33.7	34.45	2803	3286	8300	588	86.00	1	0	0	0	0	0	0	
1489780738	22.875	98220	261.8	23.41	33.7	34.45	2804	3286	8302	588	86.00	1	0	0	0	0	0	0	
1489780739	22.875	98220	261.7	23.41	33.6	34.45	2804	3286	8302	588	86.00	1	0	0	0	0	0	0	
1489780740	22.875	98220	261.8	23.42	33.6	34.45	2804	3286	8302	588	86.00	1	0	0	0	0	0	0	
1489780741	22.875	98222	261.6	23.42	33.6	34.45	2804	3286	8302	588	86.00	1	0	0	0	0	0	0	
1489780742	22.875	98222	261.6	23.43	33.6	34.45	2804	3286	8300	588	86.00	1	0	0	0	0	0	0	
1489780743	22.875	98224	261.4	23.42	33.6	34.45	2804	3286	8296	586	86.00	1	0	0	0	0	0	0	
1489780744	22.875	98220	261.7	23.43	33.5	34.45	2805	3286	8300	586	86.00	1	0	0	0	0	0	0	
1489780745	22.875	98220	261.8	23.43	33.5	34.45	2805	3286	8298	585	86.00	1	0	0	0	0	0	0	
1489780746	22.875	98220	261.7	23.44	33.5	34.45	2805	3286	8296	585	86.00	1	0	0	0	0	0	0	
1489780747	22.875	98220	261.7	23.44	33.5	34.45	2805	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780748	22.875	98220	261.7	23.44	33.4	34.45	2805	3286	8300	585	86.00	1	0	0	0	0	0	0	
1489780749	22.875	98224	261.4	23.44	33.4	34.45	2805	3286	8302	586	86.00	1	0	0	0	0	0	0	
1489780750	22.875	98218	261.9	23.44	33.4	34.45	2805	3286	8302	586	86.00	1	0	0	0	0	0	0	
1489780751	22.875	98220	261.8	23.44	33.4	34.45	2805	3286	8302	586	86.00	1	0	0	0	0	0	0	
1489780752	22.875	98220	261.8	23.44	33.4	34.45	2806	3286	8300	586	86.00	1	0	0	0	0	0	0	
1489780753	22.875	98222	261.6	23.44	33.4	34.45	2806	3286	8300	585	86.00	1	0	0	0	0	0	0	
1489780754	22.875	98222	261.6	23.44	33.4	34.45	2806	3286	8300	586	86.00	1	0	0	0	0	0	0	
1489780755	22.875	98222	261.6	23.44	33.4	34.45	2806	3286	8302	586	86.00	1	0	0	0	0	0	0	
1489780756	22.875	98224	261.4	23.44	33.4	34.45	2806	3286	8302	586	86.00	1	0	0	0	0	0	0	
1489780757	22.875	98224	261.4	23.44	33.4	34.45	2806	3286	8302	586	86.00	1	0	0	0	0	0	0	
1489780757	22.875	98224	261.4	23.45	33.5	34.45	2807	3286	8304	585	86.00	1	0	0	0	0	0	0	
1489780758	22.875	98226	261.2	23.45	33.5	34.45	2807	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780759	22.875	98220	261.7	23.46	33.5	34.45	2807	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780760	22.875	98222	261.5	23.46	33.6	34.45	2807	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780761	22.875	98222	261.6	23.46	33.7	34.45	2807	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780762	22.875	98224	261.4	23.46	33.7	34.45	2807	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780763	22.938	98228	261.0	23.47	33.7	34.45	2807	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780764	22.875	98220	261.8	23.47	33.8	34.45	2808	3286	8300	585	86.00	1	0	0	0	0	0	0	
1489780765	22.875	98220	261.8	23.47	33.8	34.45	2808	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780766	22.875	98218	261.9	23.47	33.8	34.45	2808	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780767	22.938	98224	261.4	23.49	33.8	34.45	2808	3286	8302	585	86.00	1	0	0	0	0	0	0	
1489780768	22.938	98226	261.3	23.49	33.8	34.45	2808	3286	8302	584	86.00	1	0	0	0	0	0	0	
1489780769	22.938	98222	261.6	23.49	33.7	34.45	2808	3286	8296	583	86.00	1	0	0	0	0	0	0	
1489780770	22.938	98222	261.6	23.49	33.7	34.45	2809	3286	8296	583	86.00	1	0	0	0	0	0	0	
1489780770	22.938	98224	261.4	23.50	33.7	34.45	2809	3286	8304	583	86.00	1	0	0	0	0	0	0	
1489780771	22.938	98228	261.1	23.50	33.7	34.45	2809	3286	8302	583	86.00	1	0	0	0	0	0	0	
1489780772	22.938	98222	261.6	23.50	33.6	34.55	2809	3286	8302	583	86.00	1	0	0	0	0	0	0	
1489780773	22.938	98226	261.2	23.50	33.6	34.55	2809	3286	8302	583	86.00	1	0	0	0	0	0	0	
1489780774	22.938	98226	261.2	23.51	33.6	34.55	2809	3286	8302	583	86.00	1	0	0	0	0	0	0	
1489780775	22.938	98224	261.4	23.51	33.6	34.55	2809	3286	8302	583	86.00	1	0	0	0	0	0	0	
1489780776	22.938	98220	261.7	23.51	33.6	34.55	2810	3286	8302	583	86.00	1	0	0	0	0	0	0	
1489780777	22.938	98224	261.4	23.51	33.6	34.45	2810	3286	8304	583	86.00	1	0	0	0	0	0	0	
1489780778	22.938	98226	261.3	23.51	33.6	34.45	2810	3286	8304	583	86.00	1	0	0	0	0	0	0	
